2023-02-07 20:43:30,645 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-02-15 20:48:18,376 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/2.3.1.RELEASE/spring-boot-starter-parent-2.3.1.RELEASE.pom
2023-02-15 20:48:18,517 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/2.3.1.RELEASE/spring-boot-starter-parent-2.3.1.RELEASE.pom
2023-02-15 20:48:18,603 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.3.1.RELEASE/spring-boot-dependencies-2.3.1.RELEASE.pom
2023-02-15 20:48:19,983 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.3.1.RELEASE/spring-boot-dependencies-2.3.1.RELEASE.pom
2023-02-15 20:48:20,140 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies/Hoxton.SR5/spring-cloud-dependencies-Hoxton.SR5.pom
2023-02-15 20:48:21,724 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.3.1.RELEASE/spring-boot-dependencies-2.3.1.RELEASE.pom
2023-02-15 20:48:22,309 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies/Hoxton.SR5/spring-cloud-dependencies-Hoxton.SR5.pom
2023-02-15 20:48:22,444 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies/Hoxton.SR5/spring-cloud-dependencies-Hoxton.SR5.pom
2023-02-15 20:48:22,531 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies/Hoxton.SR5/spring-cloud-dependencies-Hoxton.SR5.pom
2023-02-15 20:48:22,665 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.3.0.RELEASE/spring-cloud-dependencies-parent-2.3.0.RELEASE.pom
2023-02-15 20:48:22,773 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.3.0.RELEASE/spring-cloud-dependencies-parent-2.3.0.RELEASE.pom
2023-02-15 20:48:22,892 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-commons-dependencies/2.2.3.RELEASE/spring-cloud-commons-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:23,056 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-commons-dependencies/2.2.3.RELEASE/spring-cloud-commons-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:23,065 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.3.0.RELEASE/spring-cloud-dependencies-parent-2.3.0.RELEASE.pom
2023-02-15 20:48:23,163 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.3.0.RELEASE/spring-cloud-dependencies-parent-2.3.0.RELEASE.pom
2023-02-15 20:48:23,939 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix-dependencies/2.2.3.RELEASE/spring-cloud-netflix-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:23,947 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix-dependencies/2.2.3.RELEASE/spring-cloud-netflix-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:24,020 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix-dependencies/2.2.3.RELEASE/spring-cloud-netflix-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:24,055 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-netflix-dependencies/2.2.3.RELEASE/spring-cloud-netflix-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:24,259 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.SR5/spring-cloud-stream-dependencies-Horsham.SR5.pom
2023-02-15 20:48:24,362 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.SR5/spring-cloud-stream-dependencies-Horsham.SR5.pom
2023-02-15 20:48:24,440 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-task-dependencies/2.2.3.RELEASE/spring-cloud-task-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:24,620 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.SR5/spring-cloud-stream-dependencies-Horsham.SR5.pom
2023-02-15 20:48:24,643 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-task-dependencies/2.2.3.RELEASE/spring-cloud-task-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:24,707 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-stream-dependencies/Horsham.SR5/spring-cloud-stream-dependencies-Horsham.SR5.pom
2023-02-15 20:48:25,002 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.3.RELEASE/spring-cloud-dependencies-parent-2.2.3.RELEASE.pom
2023-02-15 20:48:25,105 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.3.RELEASE/spring-cloud-dependencies-parent-2.2.3.RELEASE.pom
2023-02-15 20:48:25,153 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.3.RELEASE/spring-cloud-dependencies-parent-2.2.3.RELEASE.pom
2023-02-15 20:48:25,248 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.3.RELEASE/spring-cloud-dependencies-parent-2.2.3.RELEASE.pom
2023-02-15 20:48:25,254 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.3.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.3.RELEASE.pom
2023-02-15 20:48:25,317 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.3.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.3.RELEASE.pom
2023-02-15 20:48:25,475 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.3.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.3.RELEASE.pom
2023-02-15 20:48:25,667 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.3.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.3.RELEASE.pom
2023-02-15 20:48:25,715 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.3.RELEASE/spring-cloud-config-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:26,142 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.3.RELEASE/spring-cloud-config-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:26,758 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.7.RELEASE/spring-cloud-function-dependencies-3.0.7.RELEASE.pom
2023-02-15 20:48:26,866 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.3.RELEASE/spring-cloud-config-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:27,189 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.3.RELEASE/spring-cloud-config-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:27,253 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.7.RELEASE/spring-cloud-function-dependencies-3.0.7.RELEASE.pom
2023-02-15 20:48:28,498 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.7.RELEASE/spring-cloud-function-dependencies-3.0.7.RELEASE.pom
2023-02-15 20:48:28,571 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.7.RELEASE/spring-cloud-function-dependencies-3.0.7.RELEASE.pom
2023-02-15 20:48:28,574 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.3.RELEASE/spring-cloud-gateway-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:28,653 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.3.RELEASE/spring-cloud-gateway-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:28,876 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.3.RELEASE/spring-cloud-gateway-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:28,938 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.3.RELEASE/spring-cloud-gateway-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:29,171 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.3.RELEASE/spring-cloud-consul-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:29,351 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.3.RELEASE/spring-cloud-consul-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:29,821 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.3.RELEASE/spring-cloud-sleuth-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:29,888 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.3.RELEASE/spring-cloud-consul-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:29,981 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.3.RELEASE/spring-cloud-sleuth-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:30,126 [Worker-21: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2023-02-15 20:48:31,091 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.3.RELEASE/spring-cloud-consul-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:31,172 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2023-02-15 20:48:31,705 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2023-02-15 20:48:32,015 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.15.0/zipkin-reporter-bom-2.15.0.pom
2023-02-15 20:48:32,159 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.15.0/zipkin-reporter-bom-2.15.0.pom
2023-02-15 20:48:34,166 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.3.RELEASE/spring-cloud-vault-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:34,434 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.3.RELEASE/spring-cloud-vault-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:34,967 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.2.RELEASE/spring-cloud-zookeeper-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:35,069 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.2.RELEASE/spring-cloud-zookeeper-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:36,109 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-security-dependencies/2.2.2.RELEASE/spring-cloud-security-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:36,241 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-security-dependencies/2.2.2.RELEASE/spring-cloud-security-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:36,563 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.2.RELEASE/spring-cloud-cloudfoundry-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:36,945 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.2.RELEASE/spring-cloud-cloudfoundry-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:37,205 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.2.RELEASE/spring-cloud-bus-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:37,398 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.2.RELEASE/spring-cloud-bus-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:39,524 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.3.RELEASE/spring-cloud-contract-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:39,657 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.3.RELEASE/spring-cloud-contract-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:40,318 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-aws-dependencies/2.2.2.RELEASE/spring-cloud-aws-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:40,441 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-aws-dependencies/2.2.2.RELEASE/spring-cloud-aws-dependencies-2.2.2.RELEASE.pom
2023-02-15 20:48:41,728 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-bom/1.11.415/aws-java-sdk-bom-1.11.415.pom
2023-02-15 20:48:41,987 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-bom/1.11.415/aws-java-sdk-bom-1.11.415.pom
2023-02-15 20:48:42,252 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-pom/1.11.415/aws-java-sdk-pom-1.11.415.pom
2023-02-15 20:48:42,358 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-pom/1.11.415/aws-java-sdk-pom-1.11.415.pom
2023-02-15 20:48:42,526 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/2.2.3.RELEASE/spring-cloud-openfeign-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:42,662 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/2.2.3.RELEASE/spring-cloud-openfeign-dependencies-2.2.3.RELEASE.pom
2023-02-15 20:48:42,807 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-kubernetes-dependencies/1.1.3.RELEASE/spring-cloud-kubernetes-dependencies-1.1.3.RELEASE.pom
2023-02-15 20:48:43,018 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-kubernetes-dependencies/1.1.3.RELEASE/spring-cloud-kubernetes-dependencies-1.1.3.RELEASE.pom
2023-02-15 20:48:43,128 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/4.4.1/kubernetes-client-bom-4.4.1.pom
2023-02-15 20:48:43,221 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/4.4.1/kubernetes-client-bom-4.4.1.pom
2023-02-15 20:48:43,825 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gcp-dependencies/1.2.3.RELEASE/spring-cloud-gcp-dependencies-1.2.3.RELEASE.pom
2023-02-15 20:48:43,956 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gcp-dependencies/1.2.3.RELEASE/spring-cloud-gcp-dependencies-1.2.3.RELEASE.pom
2023-02-15 20:48:44,027 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/libraries-bom/5.3.0/libraries-bom-5.3.0.pom
2023-02-15 20:48:44,337 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/libraries-bom/5.3.0/libraries-bom-5.3.0.pom
2023-02-15 20:48:44,422 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/guava/guava-bom/29.0-android/guava-bom-29.0-android.pom
2023-02-15 20:48:44,532 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/guava/guava-bom/29.0-android/guava-bom-29.0-android.pom
2023-02-15 20:48:44,980 [Worker-7: Updating Maven Dependencies] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/protobuf/protobuf-bom/3.11.4/protobuf-bom-3.11.4.pom
